,Date,SecurityId,CompanyId,Ticker,IsoCountryCode,Close
319,2024-08-02,NVDA,53501,NVDA UW Equity,US,107.27
320,2024-08-02,XOM,25079,XOM UN Equity,US,116.88
321,2024-08-01,BRK.B,44925,BRK/B UN Equity,US,431.81
322,2024-08-01,CMB,37965,JPM UN Equity,US,207.96
323,2024-08-01,MSFT,52712,MSFT UW Equity,US,417.11
324,2024-08-01,NVDA,53501,NVDA UW Equity,US,109.21
325,2024-08-01,XOM,25079,XOM UN Equity,US,116.95
326,2024-07-31,BRK.B,44925,BRK/B UN Equity,US,438.5
327,2024-07-31,CMB,37965,JPM UN Equity,US,212.8
328,2024-07-31,MSFT,52712,MSFT UW Equity,US,418.35
329,2024-07-31,NVDA,53501,NVDA UW Equity,US,117.02
330,2024-07-31,XOM,25079,XOM UN Equity,US,118.59
331,2024-07-30,BRK.B,44925,BRK/B UN Equity,US,441.26
332,2024-07-30,CMB,37965,JPM UN Equity,US,215.19
333,2024-07-30,MSFT,52712,MSFT UW Equity,US,422.92
334,2024-07-30,NVDA,53501,NVDA UW Equity,US,103.73
335,2024-07-30,XOM,25079,XOM UN Equity,US,118.17
336,2024-07-29,BRK.B,44925,BRK/B UN Equity,US,438.31
337,2024-07-29,CMB,37965,JPM UN Equity,US,210.85
338,2024-07-29,MSFT,52712,MSFT UW Equity,US,426.73
339,2024-07-29,NVDA,53501,NVDA UW Equity,US,111.59
340,2024-07-29,XOM,25079,XOM UN Equity,US,116.1
341,2024-07-26,BRK.B,44925,BRK/B UN Equity,US,437.66
342,2024-07-26,CMB,37965,JPM UN Equity,US,212.24
343,2024-07-26,MSFT,52712,MSFT UW Equity,US,425.27
344,2024-07-26,NVDA,53501,NVDA UW Equity,US,113.06
345,2024-07-26,XOM,25079,XOM UN Equity,US,117.33
346,2024-07-25,BRK.B,44925,BRK/B UN Equity,US,433.29
347,2024-07-25,CMB,37965,JPM UN Equity,US,208.67
348,2024-07-25,MSFT,52712,MSFT UW Equity,US,418.4
349,2024-07-25,NVDA,53501,NVDA UW Equity,US,112.28
350,2024-07-25,XOM,25079,XOM UN Equity,US,117.43
351,2024-07-24,BRK.B,44925,BRK/B UN Equity,US,432.8
352,2024-07-24,CMB,37965,JPM UN Equity,US,208.59
353,2024-07-24,MSFT,52712,MSFT UW Equity,US,428.9
354,2024-07-24,NVDA,53501,NVDA UW Equity,US,114.25
355,2024-07-24,XOM,25079,XOM UN Equity,US,115.01
356,2024-07-23,BRK.B,44925,BRK/B UN Equity,US,434.01
357,2024-07-23,CMB,37965,JPM UN Equity,US,210.33
358,2024-07-23,MSFT,52712,MSFT UW Equity,US,444.85
359,2024-07-23,NVDA,53501,NVDA UW Equity,US,122.59
360,2024-07-23,XOM,25079,XOM UN Equity,US,113.41
361,2024-07-22,BRK.B,44925,BRK/B UN Equity,US,435.98
362,2024-07-22,CMB,37965,JPM UN Equity,US,210.28
363,2024-07-22,MSFT,52712,MSFT UW Equity,US,442.94
364,2024-07-22,NVDA,53501,NVDA UW Equity,US,123.54
365,2024-07-22,XOM,25079,XOM UN Equity,US,115.27
366,2024-07-19,BRK.B,44925,BRK/B UN Equity,US,434.47
367,2024-07-19,CMB,37965,JPM UN Equity,US,209.78
368,2024-07-19,MSFT,52712,MSFT UW Equity,US,437.11
369,2024-07-19,NVDA,53501,NVDA UW Equity,US,117.93
370,2024-07-19,XOM,25079,XOM UN Equity,US,116.07
371,2024-07-18,BRK.B,44925,BRK/B UN Equity,US,441.82
372,2024-07-18,CMB,37965,JPM UN Equity,US,209.98
373,2024-07-18,MSFT,52712,MSFT UW Equity,US,440.37
374,2024-07-18,NVDA,53501,NVDA UW Equity,US,121.09
375,2024-07-18,XOM,25079,XOM UN Equity,US,118.8
376,2024-07-17,BRK.B,44925,BRK/B UN Equity,US,445.61
377,2024-07-17,CMB,37965,JPM UN Equity,US,216.87
378,2024-07-17,MSFT,52712,MSFT UW Equity,US,443.52
379,2024-07-17,NVDA,53501,NVDA UW Equity,US,117.99
380,2024-07-17,XOM,25079,XOM UN Equity,US,117.64
381,2024-07-16,BRK.B,44925,BRK/B UN Equity,US,438.9
382,2024-07-16,CMB,37965,JPM UN Equity,US,213.62
383,2024-07-16,MSFT,52712,MSFT UW Equity,US,449.52
384,2024-07-16,NVDA,53501,NVDA UW Equity,US,126.36
385,2024-07-16,XOM,25079,XOM UN Equity,US,116.04
386,2024-07-15,BRK.B,44925,BRK/B UN Equity,US,434.42
387,2024-07-15,CMB,37965,JPM UN Equity,US,210.05
388,2024-07-15,MSFT,52712,MSFT UW Equity,US,453.96
389,2024-07-15,NVDA,53501,NVDA UW Equity,US,128.44
390,2024-07-15,XOM,25079,XOM UN Equity,US,115.21
391,2024-07-12,BRK.B,44925,BRK/B UN Equity,US,424.44
392,2024-07-12,CMB,37965,JPM UN Equity,US,204.94
393,2024-07-12,MSFT,52712,MSFT UW Equity,US,453.55
394,2024-07-12,NVDA,53501,NVDA UW Equity,US,129.24
395,2024-07-12,XOM,25079,XOM UN Equity,US,113.27
396,2024-07-11,BRK.B,44925,BRK/B UN Equity,US,418.78
397,2024-07-11,CMB,37965,JPM UN Equity,US,207.45
398,2024-07-11,MSFT,52712,MSFT UW Equity,US,454.7
399,2024-07-11,NVDA,53501,NVDA UW Equity,US,127.4
400,2024-07-11,XOM,25079,XOM UN Equity,US,113.25
401,2024-07-10,BRK.B,44925,BRK/B UN Equity,US,413.79
402,2024-07-10,CMB,37965,JPM UN Equity,US,207.8
403,2024-07-10,MSFT,52712,MSFT UW Equity,US,466.25
404,2024-07-10,NVDA,53501,NVDA UW Equity,US,134.91
405,2024-07-10,XOM,25079,XOM UN Equity,US,111.92
406,2024-07-09,BRK.B,44925,BRK/B UN Equity,US,410.52
407,2024-07-09,CMB,37965,JPM UN Equity,US,207.63
408,2024-07-09,MSFT,52712,MSFT UW Equity,US,459.54
409,2024-07-09,NVDA,53501,NVDA UW Equity,US,131.38
410,2024-07-09,XOM,25079,XOM UN Equity,US,110.94
411,2024-07-08,BRK.B,44925,BRK/B UN Equity,US,409.08
412,2024-07-08,CMB,37965,JPM UN Equity,US,205.17
413,2024-07-08,MSFT,52712,MSFT UW Equity,US,466.24
414,2024-07-08,NVDA,53501,NVDA UW Equity,US,128.2
415,2024-07-08,XOM,25079,XOM UN Equity,US,112.18
416,2024-07-05,BRK.B,44925,BRK/B UN Equity,US,411.17
417,2024-07-05,CMB,37965,JPM UN Equity,US,204.79
418,2024-07-05,MSFT,52712,MSFT UW Equity,US,467.56
419,2024-07-05,NVDA,53501,NVDA UW Equity,US,125.83
420,2024-07-05,XOM,25079,XOM UN Equity,US,113.37
421,2024-07-03,BRK.B,44925,BRK/B UN Equity,US,405.77
422,2024-07-03,CMB,37965,JPM UN Equity,US,208.69
423,2024-07-03,MSFT,52712,MSFT UW Equity,US,460.77
424,2024-07-03,NVDA,53501,NVDA UW Equity,US,128.28
425,2024-07-03,XOM,25079,XOM UN Equity,US,114.76
426,2024-07-02,BRK.B,44925,BRK/B UN Equity,US,407.1
427,2024-07-02,CMB,37965,JPM UN Equity,US,208.83
428,2024-07-02,MSFT,52712,MSFT UW Equity,US,459.28
429,2024-07-02,NVDA,53501,NVDA UW Equity,US,122.67
430,2024-07-02,XOM,25079,XOM UN Equity,US,114.18
431,2024-07-01,BRK.B,44925,BRK/B UN Equity,US,405.19
432,2024-07-01,CMB,37965,JPM UN Equity,US,205.45
433,2024-07-01,MSFT,52712,MSFT UW Equity,US,456.73
434,2024-07-01,NVDA,53501,NVDA UW Equity,US,124.3
435,2024-07-01,XOM,25079,XOM UN Equity,US,114.96
436,2024-06-28,BRK.B,44925,BRK/B UN Equity,US,406.8
437,2024-06-28,CMB,37965,JPM UN Equity,US,202.26
438,2024-06-28,MSFT,52712,MSFT UW Equity,US,446.95
439,2024-06-28,NVDA,53501,NVDA UW Equity,US,123.54
440,2024-06-28,XOM,25079,XOM UN Equity,US,115.12
441,2024-06-27,BRK.B,44925,BRK/B UN Equity,US,407.95
442,2024-06-27,CMB,37965,JPM UN Equity,US,199.17
443,2024-06-27,MSFT,52712,MSFT UW Equity,US,452.85
444,2024-06-27,NVDA,53501,NVDA UW Equity,US,123.99
445,2024-06-27,XOM,25079,XOM UN Equity,US,114.9
446,2024-06-26,BRK.B,44925,BRK/B UN Equity,US,410.26
447,2024-06-26,CMB,37965,JPM UN Equity,US,197.43
448,2024-06-26,MSFT,52712,MSFT UW Equity,US,452.16
449,2024-06-26,NVDA,53501,NVDA UW Equity,US,126.4
450,2024-06-26,XOM,25079,XOM UN Equity,US,114.41
451,2024-06-25,BRK.B,44925,BRK/B UN Equity,US,410.97
452,2024-06-25,CMB,37965,JPM UN Equity,US,198.07
453,2024-06-25,MSFT,52712,MSFT UW Equity,US,450.95
454,2024-06-25,NVDA,53501,NVDA UW Equity,US,126.09
455,2024-06-25,XOM,25079,XOM UN Equity,US,114.37
456,2024-06-24,BRK.B,44925,BRK/B UN Equity,US,413.98
457,2024-06-24,CMB,37965,JPM UN Equity,US,198.88
458,2024-06-24,MSFT,52712,MSFT UW Equity,US,447.67
459,2024-06-24,NVDA,53501,NVDA UW Equity,US,118.11
460,2024-06-24,XOM,25079,XOM UN Equity,US,114.05
461,2024-06-21,BRK.B,44925,BRK/B UN Equity,US,409.62
462,2024-06-21,CMB,37965,JPM UN Equity,US,196.3
463,2024-06-21,MSFT,52712,MSFT UW Equity,US,449.78
464,2024-06-21,NVDA,53501,NVDA UW Equity,US,126.57
465,2024-06-21,XOM,25079,XOM UN Equity,US,110.76
466,2024-06-20,BRK.B,44925,BRK/B UN Equity,US,409.15
467,2024-06-20,CMB,37965,JPM UN Equity,US,198.67
468,2024-06-20,MSFT,52712,MSFT UW Equity,US,445.7
469,2024-06-20,NVDA,53501,NVDA UW Equity,US,130.78
470,2024-06-20,XOM,25079,XOM UN Equity,US,111.74
471,2024-06-18,BRK.B,44925,BRK/B UN Equity,US,407.95
472,2024-06-18,CMB,37965,JPM UN Equity,US,197
473,2024-06-18,MSFT,52712,MSFT UW Equity,US,446.34
474,2024-06-18,NVDA,53501,NVDA UW Equity,US,135.58
475,2024-06-18,XOM,25079,XOM UN Equity,US,109.38
476,2024-06-17,BRK.B,44925,BRK/B UN Equity,US,407.32
477,2024-06-17,CMB,37965,JPM UN Equity,US,194.98
478,2024-06-17,MSFT,52712,MSFT UW Equity,US,448.37
479,2024-06-17,NVDA,53501,NVDA UW Equity,US,130.98
480,2024-06-17,XOM,25079,XOM UN Equity,US,108.36
481,2024-06-14,BRK.B,44925,BRK/B UN Equity,US,405.54
482,2024-06-14,CMB,37965,JPM UN Equity,US,193.78
483,2024-06-14,MSFT,52712,MSFT UW Equity,US,442.57
484,2024-06-14,NVDA,53501,NVDA UW Equity,US,131.88
485,2024-06-14,XOM,25079,XOM UN Equity,US,109.11
486,2024-06-13,BRK.B,44925,BRK/B UN Equity,US,405.92
487,2024-06-13,CMB,37965,JPM UN Equity,US,193.66
488,2024-06-13,MSFT,52712,MSFT UW Equity,US,441.58
489,2024-06-13,NVDA,53501,NVDA UW Equity,US,129.61
490,2024-06-13,XOM,25079,XOM UN Equity,US,110.04
491,2024-06-12,BRK.B,44925,BRK/B UN Equity,US,408.77
492,2024-06-12,CMB,37965,JPM UN Equity,US,191.53
493,2024-06-12,MSFT,52712,MSFT UW Equity,US,441.06
494,2024-06-12,NVDA,53501,NVDA UW Equity,US,125.2
495,2024-06-12,XOM,25079,XOM UN Equity,US,110.93
496,2024-06-11,BRK.B,44925,BRK/B UN Equity,US,408.5
497,2024-06-11,CMB,37965,JPM UN Equity,US,194.36
498,2024-06-11,MSFT,52712,MSFT UW Equity,US,432.68
499,2024-06-11,NVDA,53501,NVDA UW Equity,US,120.91
500,2024-06-11,XOM,25079,XOM UN Equity,US,112.17
501,2024-06-10,BRK.B,44925,BRK/B UN Equity,US,410.81
502,2024-06-10,CMB,37965,JPM UN Equity,US,199.61
503,2024-06-10,MSFT,52712,MSFT UW Equity,US,427.87
504,2024-06-10,NVDA,53501,NVDA UW Equity,US,121.79
505,2024-06-10,XOM,25079,XOM UN Equity,US,113.08
506,2024-06-07,BRK.B,44925,BRK/B UN Equity,US,413.72
507,2024-06-07,CMB,37965,JPM UN Equity,US,199.95
508,2024-06-07,MSFT,52712,MSFT UW Equity,US,423.85
509,2024-06-07,NVDA,53501,NVDA UW Equity,US,1208.88
510,2024-06-07,XOM,25079,XOM UN Equity,US,112.75
511,2024-06-06,BRK.B,44925,BRK/B UN Equity,US,411.08
512,2024-06-06,CMB,37965,JPM UN Equity,US,196.91
513,2024-06-06,MSFT,52712,MSFT UW Equity,US,424.52
514,2024-06-06,NVDA,53501,NVDA UW Equity,US,1209.98
515,2024-06-06,XOM,25079,XOM UN Equity,US,113.97
516,2024-06-05,BRK.B,44925,BRK/B UN Equity,US,409.85
517,2024-06-05,CMB,37965,JPM UN Equity,US,197.26
518,2024-06-05,MSFT,52712,MSFT UW Equity,US,424.01
519,2024-06-05,NVDA,53501,NVDA UW Equity,US,1224.4
520,2024-06-05,XOM,25079,XOM UN Equity,US,113.12
521,2024-06-04,BRK.B,44925,BRK/B UN Equity,US,409.53
522,2024-06-04,CMB,37965,JPM UN Equity,US,199.16
523,2024-06-04,MSFT,52712,MSFT UW Equity,US,416.07
524,2024-06-04,NVDA,53501,NVDA UW Equity,US,1164.37
525,2024-06-04,XOM,25079,XOM UN Equity,US,112.67
526,2024-06-03,BRK.B,44925,BRK/B UN Equity,US,414.79
527,2024-06-03,CMB,37965,JPM UN Equity,US,201.82
528,2024-06-03,MSFT,52712,MSFT UW Equity,US,413.52
529,2024-06-03,NVDA,53501,NVDA UW Equity,US,1150
530,2024-06-03,XOM,25079,XOM UN Equity,US,114.45
531,2024-05-31,BRK.B,44925,BRK/B UN Equity,US,414.4
532,2024-05-31,CMB,37965,JPM UN Equity,US,202.63
533,2024-05-31,MSFT,52712,MSFT UW Equity,US,415.13
534,2024-05-31,NVDA,53501,NVDA UW Equity,US,1096.33
535,2024-05-31,XOM,25079,XOM UN Equity,US,117.26
536,2024-05-30,BRK.B,44925,BRK/B UN Equity,US,408.61
537,2024-05-30,CMB,37965,JPM UN Equity,US,199.33
538,2024-05-30,MSFT,52712,MSFT UW Equity,US,414.67
539,2024-05-30,NVDA,53501,NVDA UW Equity,US,1105
540,2024-05-30,XOM,25079,XOM UN Equity,US,113.99
541,2024-05-29,BRK.B,44925,BRK/B UN Equity,US,404.09
542,2024-05-29,CMB,37965,JPM UN Equity,US,198.11
543,2024-05-29,MSFT,52712,MSFT UW Equity,US,429.17
544,2024-05-29,NVDA,53501,NVDA UW Equity,US,1148.25
545,2024-05-29,XOM,25079,XOM UN Equity,US,113.63
546,2024-05-28,BRK.B,44925,BRK/B UN Equity,US,403.9
547,2024-05-28,CMB,37965,JPM UN Equity,US,199.5
548,2024-05-28,MSFT,52712,MSFT UW Equity,US,430.32
549,2024-05-28,NVDA,53501,NVDA UW Equity,US,1139.01
550,2024-05-28,XOM,25079,XOM UN Equity,US,114.86
551,2024-05-24,BRK.B,44925,BRK/B UN Equity,US,407.41
552,2024-05-24,CMB,37965,JPM UN Equity,US,200.71
553,2024-05-24,MSFT,52712,MSFT UW Equity,US,430.16
554,2024-05-24,NVDA,53501,NVDA UW Equity,US,1064.69
555,2024-05-24,XOM,25079,XOM UN Equity,US,113.42
556,2024-05-23,BRK.B,44925,BRK/B UN Equity,US,405.88
557,2024-05-23,CMB,37965,JPM UN Equity,US,196.92
558,2024-05-23,MSFT,52712,MSFT UW Equity,US,427
559,2024-05-23,NVDA,53501,NVDA UW Equity,US,1037.99
560,2024-05-23,XOM,25079,XOM UN Equity,US,113.51
561,2024-05-22,BRK.B,44925,BRK/B UN Equity,US,413.99
562,2024-05-22,CMB,37965,JPM UN Equity,US,198.31
563,2024-05-22,MSFT,52712,MSFT UW Equity,US,430.52
564,2024-05-22,NVDA,53501,NVDA UW Equity,US,949.5
565,2024-05-22,XOM,25079,XOM UN Equity,US,115.48
566,2024-05-21,BRK.B,44925,BRK/B UN Equity,US,414.37
567,2024-05-21,CMB,37965,JPM UN Equity,US,199.52
568,2024-05-21,MSFT,52712,MSFT UW Equity,US,429.04
569,2024-05-21,NVDA,53501,NVDA UW Equity,US,953.86
570,2024-05-21,XOM,25079,XOM UN Equity,US,117.85
571,2024-05-20,BRK.B,44925,BRK/B UN Equity,US,413
572,2024-05-20,CMB,37965,JPM UN Equity,US,195.58
573,2024-05-20,MSFT,52712,MSFT UW Equity,US,425.34
574,2024-05-20,NVDA,53501,NVDA UW Equity,US,947.8
575,2024-05-20,XOM,25079,XOM UN Equity,US,118.67
576,2024-05-17,BRK.B,44925,BRK/B UN Equity,US,416.94
577,2024-05-17,CMB,37965,JPM UN Equity,US,204.79
578,2024-05-17,MSFT,52712,MSFT UW Equity,US,420.21
579,2024-05-17,NVDA,53501,NVDA UW Equity,US,924.79
580,2024-05-17,XOM,25079,XOM UN Equity,US,119.64
581,2024-05-16,BRK.B,44925,BRK/B UN Equity,US,413.12
582,2024-05-16,CMB,37965,JPM UN Equity,US,202.47
583,2024-05-16,MSFT,52712,MSFT UW Equity,US,420.99
584,2024-05-16,NVDA,53501,NVDA UW Equity,US,943.59
585,2024-05-16,XOM,25079,XOM UN Equity,US,117.87
586,2024-05-15,BRK.B,44925,BRK/B UN Equity,US,412.76
587,2024-05-15,CMB,37965,JPM UN Equity,US,202.11
588,2024-05-15,MSFT,52712,MSFT UW Equity,US,423.08
589,2024-05-15,NVDA,53501,NVDA UW Equity,US,946.3
590,2024-05-15,XOM,25079,XOM UN Equity,US,118.58
591,2024-05-14,BRK.B,44925,BRK/B UN Equity,US,410.24
592,2024-05-14,CMB,37965,JPM UN Equity,US,201.51
593,2024-05-14,MSFT,52712,MSFT UW Equity,US,416.56
594,2024-05-14,NVDA,53501,NVDA UW Equity,US,913.56
595,2024-05-14,XOM,25079,XOM UN Equity,US,117.67
596,2024-05-13,BRK.B,44925,BRK/B UN Equity,US,411.22
597,2024-05-13,CMB,37965,JPM UN Equity,US,198.73
598,2024-05-13,MSFT,52712,MSFT UW Equity,US,413.72
599,2024-05-13,NVDA,53501,NVDA UW Equity,US,903.99
600,2024-05-13,XOM,25079,XOM UN Equity,US,117.91
601,2024-05-10,BRK.B,44925,BRK/B UN Equity,US,412.05
602,2024-05-10,CMB,37965,JPM UN Equity,US,198.77
603,2024-05-10,MSFT,52712,MSFT UW Equity,US,414.74
604,2024-05-10,NVDA,53501,NVDA UW Equity,US,898.78
605,2024-05-10,XOM,25079,XOM UN Equity,US,117.96
606,2024-05-09,BRK.B,44925,BRK/B UN Equity,US,408.82
607,2024-05-09,CMB,37965,JPM UN Equity,US,197.5
608,2024-05-09,MSFT,52712,MSFT UW Equity,US,412.32
609,2024-05-09,NVDA,53501,NVDA UW Equity,US,887.47
610,2024-05-09,XOM,25079,XOM UN Equity,US,118.44
611,2024-05-08,BRK.B,44925,BRK/B UN Equity,US,406.37
612,2024-05-08,CMB,37965,JPM UN Equity,US,195.65
613,2024-05-08,MSFT,52712,MSFT UW Equity,US,410.54
614,2024-05-08,NVDA,53501,NVDA UW Equity,US,904.12
615,2024-05-08,XOM,25079,XOM UN Equity,US,116.15
616,2024-05-07,BRK.B,44925,BRK/B UN Equity,US,406.14
617,2024-05-07,CMB,37965,JPM UN Equity,US,191.75
618,2024-05-07,MSFT,52712,MSFT UW Equity,US,409.34
619,2024-05-07,NVDA,53501,NVDA UW Equity,US,905.54
620,2024-05-07,XOM,25079,XOM UN Equity,US,116.17
621,2024-05-06,BRK.B,44925,BRK/B UN Equity,US,404.92
622,2024-05-06,CMB,37965,JPM UN Equity,US,192
623,2024-05-06,MSFT,52712,MSFT UW Equity,US,413.54
624,2024-05-06,NVDA,53501,NVDA UW Equity,US,921.4
625,2024-05-06,XOM,25079,XOM UN Equity,US,116.75
626,2024-05-03,BRK.B,44925,BRK/B UN Equity,US,400.87
627,2024-05-03,CMB,37965,JPM UN Equity,US,190.51
628,2024-05-03,MSFT,52712,MSFT UW Equity,US,406.66
629,2024-05-03,NVDA,53501,NVDA UW Equity,US,887.89
630,2024-05-03,XOM,25079,XOM UN Equity,US,116
631,2024-05-02,BRK.B,44925,BRK/B UN Equity,US,400.6
632,2024-05-02,CMB,37965,JPM UN Equity,US,191.66
633,2024-05-02,MSFT,52712,MSFT UW Equity,US,397.84
634,2024-05-02,NVDA,53501,NVDA UW Equity,US,858.17
635,2024-05-02,XOM,25079,XOM UN Equity,US,116.24
